namespace label|resource label|namespace|resource uri|parent uri
dbo|monoclonal antibody|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/MonoclonalAntibody|http://dbpedia.org/ontology/Drug
dbo|monument|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Monument|http://dbpedia.org/ontology/ArchitecturalStructure
dbo|mosque|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Mosque|http://dbpedia.org/ontology/ReligiousBuilding
dbo|moss|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Moss|http://dbpedia.org/ontology/Plant
dbo|motocycle racer|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/MotocycleRacer|http://dbpedia.org/ontology/MotorcycleRider
dbo|motor race|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/MotorRace|http://dbpedia.org/ontology/Race
dbo|motorcycle|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Motorcycle|http://dbpedia.org/ontology/MeanOfTransportation
dbo|motorcycle racing league|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/MotorcycleRacingLeague|http://dbpedia.org/ontology/SportsLeague
dbo|motorcycle rider|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/MotorcycleRider|http://dbpedia.org/ontology/MotorsportRacer
dbo|motorsport racer|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/MotorsportRacer|http://dbpedia.org/ontology/Athlete
dbo|motorsport season|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/MotorsportSeason|http://dbpedia.org/ontology/SportsSeason
dbo|mountain|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Mountain|http://dbpedia.org/ontology/NaturalPlace
dbo|mountain pass|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/MountainPass|http://dbpedia.org/ontology/NaturalPlace
dbo|mountain range|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/MountainRange|http://dbpedia.org/ontology/NaturalPlace
dbo|mouse gene|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/MouseGene|http://dbpedia.org/ontology/Gene
dbo|mouse gene location|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/MouseGeneLocation|http://dbpedia.org/ontology/GeneLocation
dbo|Movie director|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/MovieDirector|http://dbpedia.org/ontology/Person
dbo|movie genre|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/MovieGenre|http://dbpedia.org/ontology/Genre
dbo|moving image|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/MovingImage|http://dbpedia.org/ontology/Image
dbo|travellator|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/MovingWalkway|http://dbpedia.org/ontology/On-SiteTransportation
dbo|multi volume publication|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/MultiVolumePublication|http://dbpedia.org/ontology/WrittenWork
dbo|municipality|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Municipality|http://dbpedia.org/ontology/GovernmentalAdministrativeRegion
dbo|murderer|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Murderer|http://dbpedia.org/ontology/Criminal
dbo|muscle|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Muscle|http://dbpedia.org/ontology/AnatomicalStructure
dbo|museum|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Museum|http://dbpedia.org/ontology/Building
dbo|music composer|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/MusicComposer|http://dbpedia.org/ontology/Writer
dbo|music director|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/MusicDirector|http://dbpedia.org/ontology/MusicalArtist
dbo|music festival|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/MusicFestival|http://dbpedia.org/ontology/SocietalEvent
dbo|music genre|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/MusicGenre|http://dbpedia.org/ontology/Genre
dbo|musical|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Musical|http://dbpedia.org/ontology/MusicalWork
dbo|musical artist|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/MusicalArtist|http://dbpedia.org/ontology/Artist && http://schema.org/MusicGroup && http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson
dbo|musical work|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/MusicalWork|http://dbpedia.org/ontology/Work
dbo|mythological figure|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/MythologicalFigure|http://dbpedia.org/ontology/FictionalCharacter
dbo|national collegiate athletic association team season|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/NCAATeamSeason|http://dbpedia.org/ontology/SportsTeamSeason
dbo|name|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Name|http://www.w3.org/2002/07/owl#Thing
dbo|naruto character|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/NarutoCharacter|http://dbpedia.org/ontology/FictionalCharacter
dbo|nascar driver|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/NascarDriver|http://dbpedia.org/ontology/RacingDriver
dbo|National anthem|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/NationalAnthem|http://dbpedia.org/ontology/MusicalWork
dbo|national collegiate athletic association athlete|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/NationalCollegiateAthleticAssociationAthlete|http://dbpedia.org/ontology/Athlete
dbo|national football league event|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/NationalFootballLeagueEvent|http://dbpedia.org/ontology/SportsEvent
dbo|national football league season|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/NationalFootballLeagueSeason|http://dbpedia.org/ontology/FootballLeagueSeason
dbo|national soccer club|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/NationalSoccerClub|http://dbpedia.org/ontology/SoccerClub
dbo|natural event|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/NaturalEvent|http://dbpedia.org/ontology/Event
dbo|natural place|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/NaturalPlace|http://dbpedia.org/ontology/Place
dbo|natural region|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/NaturalRegion|http://dbpedia.org/ontology/Region
dbo|nebula|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Nebula|http://dbpedia.org/ontology/CelestialBody
dbo|nerve|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Nerve|http://dbpedia.org/ontology/AnatomicalStructure
dbo|netball player|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/NetballPlayer|http://dbpedia.org/ontology/Athlete
dbo|newspaper|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Newspaper|http://dbpedia.org/ontology/PeriodicalLiterature
dbo|Nobel Prize|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/NobelPrize|http://dbpedia.org/ontology/Award
dbo|noble|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Noble|http://dbpedia.org/ontology/Person
dbo|Noble family|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/NobleFamily|http://dbpedia.org/ontology/Family
dbo|non-profit organisation|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Non-ProfitOrganisation|http://dbpedia.org/ontology/Organisation
dbo|Nordic Combined|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/NordicCombined|http://dbpedia.org/ontology/WinterSportPlayer
dbo|novel|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Novel|http://dbpedia.org/ontology/book
dbo|Nuclear Power plant|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/NuclearPowerStation|http://dbpedia.org/ontology/PowerStation
dbo|ocean|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Ocean|http://dbpedia.org/ontology/BodyOfWater
dbo|office holder|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/OfficeHolder|http://dbpedia.org/ontology/Person
dbo|old territory|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/OldTerritory|http://dbpedia.org/ontology/Territory
dbo|olympic event|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/OlympicEvent|http://dbpedia.org/ontology/Olympics
dbo|olympic result|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/OlympicResult|http://dbpedia.org/ontology/SportCompetitionResult
dbo|olympics|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Olympics|http://dbpedia.org/ontology/SportsEvent
dbo|on-site mean of transportation|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/On-SiteTransportation|http://dbpedia.org/ontology/MeanOfTransportation
dbo|Open Swarm|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Openswarm|http://dbpedia.org/ontology/Swarm
dbo|opera|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Opera|http://dbpedia.org/ontology/MusicalWork
dbo|organ|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Organ|http://dbpedia.org/ontology/Instrument
dbo|organisation|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Organisation|http://dbpedia.org/ontology/Agent
dbo|Organisation member|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/OrganisationMember|http://dbpedia.org/ontology/Person
dbo|outbreak|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Outbreak|http://dbpedia.org/ontology/Event
dbo|overseas department|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/OverseasDepartment|http://dbpedia.org/ontology/Department
dbo|paintball league|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/PaintballLeague|http://dbpedia.org/ontology/SportsLeague
dbo|painter|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Painter|http://dbpedia.org/ontology/Artist
dbo|painting|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Painting|http://dbpedia.org/ontology/Artwork
dbo|pandemic|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Pandemic|http://www.w3.org/2002/07/owl#Thing
dbo|parish|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Parish|http://dbpedia.org/ontology/ClericalAdministrativeRegion
dbo|park|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Park|http://dbpedia.org/ontology/Place
dbo|parliament|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Parliament|http://dbpedia.org/ontology/Organisation
dbo|penalty shoot-out|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/PenaltyShootOut|http://dbpedia.org/ontology/Event && http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Event
dbo|period of artistic style|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/PeriodOfArtisticStyle|http://dbpedia.org/ontology/TimePeriod
dbo|periodical literature|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/PeriodicalLiterature|http://dbpedia.org/ontology/WrittenWork
dbo|person|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Animal
dbo|person function|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/PersonFunction|http://www.w3.org/2002/07/owl#Thing
dbo|personal event|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/PersonalEvent|http://dbpedia.org/ontology/LifeCycleEvent
dbo|pharaoh|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Pharaoh|http://dbpedia.org/ontology/Royalty
dbo|philosopher|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Philosopher|http://dbpedia.org/ontology/Person
dbo|Philosophical concept|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/PhilosophicalConcept|http://dbpedia.org/ontology/TopicalConcept
dbo|photographer|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Photographer|http://dbpedia.org/ontology/Artist
dbo|pilot|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Pilot|http://dbpedia.org/ontology/Person
dbo|place|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Place|http://www.w3.org/2002/07/owl#Thing
dbo|planet|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Planet|http://dbpedia.org/ontology/CelestialBody
dbo|plant|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Plant|http://dbpedia.org/ontology/Eukaryote
dbo|play|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Play|http://dbpedia.org/ontology/WrittenWork
dbo|Playwright|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/PlayWright|http://dbpedia.org/ontology/Writer
dbo|Playboy Playmate|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/PlayboyPlaymate|http://dbpedia.org/ontology/Person
dbo|poem|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Poem|http://dbpedia.org/ontology/WrittenWork
dbo|poet|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Poet|http://dbpedia.org/ontology/Writer
dbo|poker player|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/PokerPlayer|http://dbpedia.org/ontology/Athlete
dbo|Police Officer|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/PoliceOfficer|http://dbpedia.org/ontology/Person
dbo|Political concept|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/PoliticalConcept|http://dbpedia.org/ontology/TopicalConcept
dbo|political function|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/PoliticalFunction|http://dbpedia.org/ontology/PersonFunction
dbo|political party|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/PoliticalParty|http://dbpedia.org/ontology/Organisation
dbo|politician|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Politician|http://dbpedia.org/ontology/Person
dbo|politician spouse|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/PoliticianSpouse|http://dbpedia.org/ontology/Person
dbo|polo league|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/PoloLeague|http://dbpedia.org/ontology/SportsLeague
dbo|polysaccharide|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Polysaccharide|http://dbpedia.org/ontology/Biomolecule
dbo|pope|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Pope|http://dbpedia.org/ontology/Cleric
dbo|populated place|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/PopulatedPlace|http://dbpedia.org/ontology/Place
dbo|population|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Population|http://www.w3.org/2002/07/owl#Thing
dbo|port|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Port|http://dbpedia.org/ontology/Infrastructure
dbo|power station|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/PowerStation|http://dbpedia.org/ontology/Infrastructure
dbo|prefecture|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Prefecture|http://dbpedia.org/ontology/GovernmentalAdministrativeRegion
dbo|prehistorical period|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/PrehistoricalPeriod|http://dbpedia.org/ontology/TimePeriod
dbo|presenter|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Presenter|http://dbpedia.org/ontology/Person
dbo|president|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/President|http://dbpedia.org/ontology/Politician
dbo|pretender|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Pretender|http://dbpedia.org/ontology/Royalty
dbo|priest|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Priest|http://dbpedia.org/ontology/Cleric
dbo|prime minister|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/PrimeMinister|http://dbpedia.org/ontology/Politician
dbo|prison|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Prison|http://dbpedia.org/ontology/Building
dbo|producer|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Producer|http://dbpedia.org/ontology/Person
dbo|profession|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Profession|http://dbpedia.org/ontology/PersonFunction
dbo|professor|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Professor|http://dbpedia.org/ontology/Scientist
dbo|programming language|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/ProgrammingLanguage|http://dbpedia.org/ontology/Language
dbo|project|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Project|http://dbpedia.org/ontology/UnitOfWork
dbo|protected area|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/ProtectedArea|http://dbpedia.org/ontology/Place
dbo|protein|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Protein|http://dbpedia.org/ontology/Biomolecule
dbo|protocol|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Protocol|http://www.w3.org/2002/07/owl#Thing
dbo|protohistorical period|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/ProtohistoricalPeriod|http://dbpedia.org/ontology/TimePeriod
dbo|province|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Province|http://dbpedia.org/ontology/GovernmentalAdministrativeRegion
dbo|psychologist|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Psychologist|http://dbpedia.org/ontology/Person
dbo|public service|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/PublicService|http://www.w3.org/2002/07/owl#Thing
dbo|public transit system|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/PublicTransitSystem|http://dbpedia.org/ontology/Company
dbo|publisher|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Publisher|http://dbpedia.org/ontology/Company
dbo|pyramid|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Pyramid|http://dbpedia.org/ontology/ArchitecturalStructure
dbo|quote|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Quote|http://dbpedia.org/ontology/WrittenWork
dbo|race|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Race|http://dbpedia.org/ontology/SportsEvent
dbo|race track|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/RaceTrack|http://dbpedia.org/ontology/SportFacility
dbo|racecourse|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Racecourse|http://dbpedia.org/ontology/RaceTrack
dbo|racing driver|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/RacingDriver|http://dbpedia.org/ontology/MotorsportRacer
dbo|radio-controlled racing league|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/RadioControlledRacingLeague|http://dbpedia.org/ontology/SportsLeague
dbo|radio host|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/RadioHost|http://dbpedia.org/ontology/Presenter
dbo|radio program|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/RadioProgram|http://dbpedia.org/ontology/Work
dbo|radio station|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/RadioStation|http://dbpedia.org/ontology/Broadcaster
dbo|railway line|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/RailwayLine|http://dbpedia.org/ontology/RouteOfTransportation
dbo|train station|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/RailwayStation|http://dbpedia.org/ontology/Station
dbo|railway tunnel|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/RailwayTunnel|http://dbpedia.org/ontology/RouteOfTransportation
dbo|rally driver|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/RallyDriver|http://dbpedia.org/ontology/RacingDriver
dbo|rebbe|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Rebbe|http://dbpedia.org/ontology/Religious
dbo|rebellion|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Rebellion|http://dbpedia.org/ontology/SocietalEvent
dbo|record label|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/RecordLabel|http://dbpedia.org/ontology/Company
dbo|Record Office|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/RecordOffice|http://dbpedia.org/ontology/Non-ProfitOrganisation
dbo|referee|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Referee|http://dbpedia.org/ontology/Person
dbo|reference|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Reference|http://dbpedia.org/ontology/Annotation
dbo|regency|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Regency|http://dbpedia.org/ontology/GovernmentalAdministrativeRegion
dbo|region|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Region|http://dbpedia.org/ontology/PopulatedPlace
dbo|reign|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Reign|http://dbpedia.org/ontology/TimePeriod
dbo|relationship|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Relationship|http://www.w3.org/2002/07/owl#Thing
dbo|مذہبی|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Religious|http://dbpedia.org/ontology/Person
dbo|religious building|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/ReligiousBuilding|http://dbpedia.org/ontology/Building
dbo|religious organisation|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/ReligiousOrganisation|http://dbpedia.org/ontology/Organisation
dbo|reptile|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Reptile|http://dbpedia.org/ontology/Animal
dbo|research project|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/ResearchProject|http://dbpedia.org/ontology/Project
dbo|rest area|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/RestArea|http://dbpedia.org/ontology/Infrastructure
dbo|restaurant|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Restaurant|http://dbpedia.org/ontology/Building
dbo|resume|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Resume|http://dbpedia.org/ontology/WrittenWork
dbo|river|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/River|http://dbpedia.org/ontology/Stream
dbo|road|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Road|http://dbpedia.org/ontology/RouteOfTransportation
dbo|road junction|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/RoadJunction|http://dbpedia.org/ontology/RouteOfTransportation
dbo|road tunnel|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/RoadTunnel|http://dbpedia.org/ontology/RouteOfTransportation
dbo|robot|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Robot|http://dbpedia.org/ontology/Device
dbo|rocket|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Rocket|http://dbpedia.org/ontology/MeanOfTransportation
dbo|rocket engine|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/RocketEngine|http://dbpedia.org/ontology/Engine
dbo|roller coaster|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/RollerCoaster|http://dbpedia.org/ontology/AmusementParkAttraction
dbo|roman emperor|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/RomanEmperor|http://dbpedia.org/ontology/Person
dbo|route of transportation|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/RouteOfTransportation|http://dbpedia.org/ontology/Infrastructure
dbo|route stop|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/RouteStop|http://dbpedia.org/ontology/Station
dbo|rower|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Rower|http://dbpedia.org/ontology/Athlete
dbo|royalty|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Royalty|http://dbpedia.org/ontology/Person
dbo|rugby club|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/RugbyClub|http://dbpedia.org/ontology/SportsClub
dbo|rugby league|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/RugbyLeague|http://dbpedia.org/ontology/SportsLeague
dbo|rugby player|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/RugbyPlayer|http://dbpedia.org/ontology/Athlete
dbo|sailor|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Sailor|http://dbpedia.org/ontology/Athlete
dbo|saint|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Saint|http://dbpedia.org/ontology/Cleric
dbo|sales|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Sales|http://dbpedia.org/ontology/Activity
dbo|samba school|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SambaSchool|http://dbpedia.org/ontology/Organisation
dbo|satellite|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Satellite|http://dbpedia.org/ontology/CelestialBody
dbo|school|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/School|http://dbpedia.org/ontology/EducationalInstitution
dbo|Scientific concept|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/ScientificConcept|http://dbpedia.org/ontology/TopicalConcept
dbo|scientist|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Scientist|http://dbpedia.org/ontology/Person
dbo|screenwriter|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/ScreenWriter|http://dbpedia.org/ontology/Writer
dbo|sculptor|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Sculptor|http://dbpedia.org/ontology/Artist
dbo|sculpture|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Sculpture|http://dbpedia.org/ontology/Artwork
dbo|sea|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Sea|http://dbpedia.org/ontology/BodyOfWater
dbo|senator|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Senator|http://dbpedia.org/ontology/Politician
dbo|serial killer|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SerialKiller|http://dbpedia.org/ontology/Murderer
dbo|settlement|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Settlement|http://dbpedia.org/ontology/PopulatedPlace
dbo|ship|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Ship|http://schema.org/Product && http://dbpedia.org/ontology/MeanOfTransportation
dbo|shopping mall|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/ShoppingMall|http://dbpedia.org/ontology/Building
dbo|shrine|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Shrine|http://dbpedia.org/ontology/ReligiousBuilding
dbo|singer|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Singer|http://dbpedia.org/ontology/MusicalArtist
dbo|single|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Single|http://dbpedia.org/ontology/MusicalWork
dbo|Site of Special Scientific Interest|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SiteOfSpecialScientificInterest|http://dbpedia.org/ontology/Place
dbo|skater|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Skater|http://dbpedia.org/ontology/WinterSportPlayer
dbo|ski area|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SkiArea|http://dbpedia.org/ontology/SportFacility
dbo|ski resort|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SkiResort|http://dbpedia.org/ontology/SkiArea
dbo|ski jumper|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Ski_jumper|http://dbpedia.org/ontology/WinterSportPlayer
dbo|skier|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Skier|http://dbpedia.org/ontology/WinterSportPlayer
dbo|skyscraper|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Skyscraper|http://dbpedia.org/ontology/Building
dbo|snooker world champion|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SnookerChamp|http://dbpedia.org/ontology/SnookerPlayer
dbo|snooker player|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SnookerPlayer|http://dbpedia.org/ontology/Athlete
dbo|snooker world ranking|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SnookerWorldRanking|http://dbpedia.org/ontology/SportCompetitionResult
dbo|soap character|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SoapCharacter|http://dbpedia.org/ontology/FictionalCharacter
dbo|soccer club|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SoccerClub|http://dbpedia.org/ontology/SportsClub
dbo|soccer club season|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SoccerClubSeason|http://dbpedia.org/ontology/SportsTeamSeason
dbo|soccer league|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SoccerLeague|http://dbpedia.org/ontology/SportsLeague
dbo|soccer league season|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SoccerLeagueSeason|http://dbpedia.org/ontology/SportsTeamSeason
